rowcode	rnum
13826	855920
13827	851213
13828	194977
13829	873438
13830	70294
13831	884296
13832	117298
13833	409303
13834	513642
13835	981189
13836	637631
13837	756139
13838	369600
13839	720139
13840	133903
13841	423334
13842	347197
13843	36252
13844	226795
13845	303305
13846	580603
13847	581624
13848	686918
13849	933703
13850	983772
13851	290849
13852	196970
13853	81880
13854	255375
13855	320655
13856	471710
13857	469768
13858	674470
13859	314954
13860	799387
13861	216188
13862	127494
13863	874105
13864	705841
13865	563073
13866	642702
13867	465039
13868	681304
13869	400729
13870	774232
13871	933139
13872	201089
13873	111610
13874	29888
13875	785430
13876	864837
13877	512123
13878	309942
13879	897182
13880	537448
13881	656522
13882	111832
13883	602646
13884	55317
13885	627854
13886	358461
13887	247127
13888	519122
13889	184897
13890	434353
13891	940591
13892	964791
13893	411755
13894	188612
13895	329207
13896	949810
13897	676554
13898	825786
13899	832385
13900	121457
13901	848608
13902	64920
13903	746616
13904	497896
13905	169898
13906	785545
13907	619238
13908	228144
13909	405606
13910	104512
13911	94679
13912	210241
13913	899032
13914	729060
13915	898039
13916	46765
13917	971379
13918	416990
13919	326003
13920	316716
13921	838275
13922	496990
13923	280206
13924	820428
13925	349615
13926	91038
13927	877405
13928	143288
13929	387791
13930	112478
13931	751250
13932	919089
13933	415869
13934	917763
13935	834991
13936	331430
13937	168845
13938	132478
13939	996186
13940	573026
13941	852830
13942	783302
13943	360623
13944	218338
13945	956071
13946	466459
13947	557155
13948	748399
13949	332511
13950	2394
13951	532196
13952	432696
13953	974847
13954	773843
13955	40672
13956	310244
13957	397758
13958	897599
13959	298700
13960	588554
13961	975532
13962	450872
13963	295570
13964	364181
13965	257135
13966	132149
13967	227992
13968	144244
13969	936947
13970	351064
13971	737196
13972	443420
13973	807723
13974	897068
13975	405117
13976	296067
13977	909461
13978	820383
13979	744945
13980	323958
13981	288908
13982	113993
13983	466157
13984	758947
13985	640120
13986	556576
13987	592450
13988	845835
13989	853250
13990	574642
13991	468415
13992	920696
13993	434050
13994	768142
13995	317041
13996	600801
13997	30679
13998	553412
13999	871728
14000	23227
14001	598323
14002	466815
14003	48441
14004	940297
14005	933399
14006	230347
14007	208057
14008	523501
14009	414539
14010	180045
14011	561522
14012	500778
14013	185499
14014	501815
14015	925178
14016	480499
14017	120482
14018	286185
14019	324091
14020	39359
14021	998515
14022	902011
14023	233877
14024	208021
14025	582935
14026	336635
14027	593800
14028	16035
14029	682840
14030	875444
14031	524677
14032	282526
14033	475654
14034	687064
14035	461075
14036	471828
14037	742557
14038	784550
14039	875342
14040	182330
14041	652053
14042	192338
14043	804911
14044	773499
14045	838500
14046	240366
14047	559482
14048	248438
14049	858223
14050	309377
14051	702713
14052	59651
14053	340517
14054	838304
14055	203913
14056	720161
14057	428238
14058	156949
14059	970350
14060	834723
14061	411255
14062	856687
14063	994471
14064	595710
14065	233649
14066	305645
14067	530511
14068	526689
14069	52330
14070	553794
14071	967878
14072	901204
14073	918864
14074	52130
14075	928458
14076	421163
14077	811877
14078	156783
14079	65576
14080	513017
14081	72157
14082	954937
14083	787364
14084	228292
14085	184355
14086	564007
14087	857858
14088	889381
14089	573182
14090	769968
14091	720456
14092	93389
14093	583831
14094	3916
14095	856038
14096	909482
14097	619389
14098	771712
14099	858161
14100	55233
14101	891170
14102	611413
14103	728949
14104	959403
14105	166370
14106	625853
14107	467821
14108	130838
14109	497730
14110	744287
14111	182185
14112	48702
14113	779966
14114	643349
14115	913302
14116	172313
14117	855375
14118	152418
14119	787650
14120	532349
14121	252418
14122	746795
14123	894938
14124	620000
14125	67106
14126	595320
14127	897327
14128	364672
14129	82893
14130	524610
14131	939205
14132	165986
14133	530700
14134	944999
14135	387135
14136	399444
14137	594919
14138	580829
14139	850512
14140	302762
14141	226063
14142	558774
14143	158113
14144	28689
14145	928782
14146	152875
14147	263993
14148	836632
14149	940691
14150	516426
14151	257679
14152	308623
14153	236640
14154	571480
14155	353779
14156	647294
14157	565852
14158	194805
14159	282197
14160	586280
14161	142865
14162	105169
14163	161331
14164	229575
14165	38391
14166	416548
14167	595546
14168	118488
14169	835454
14170	72840
14171	142749
14172	684905
14173	217229
14174	998547
14175	825626
14176	345083
14177	188925
14178	410766
14179	969010
14180	105090
14181	816786
14182	617938
14183	305759
14184	849044
14185	914171
14186	608386
14187	363989
14188	552755
14189	69275
14190	67590
14191	411307
14192	455335
14193	256476
14194	533900
14195	402132
14196	66720
14197	312648
14198	788853
14199	94765
14200	702533
14201	101554
14202	426312
14203	713918
14204	233143
14205	859883
14206	282291
14207	283414
14208	922228
14209	202644
14210	196120
14211	858549
14212	281164
14213	303884
14214	904063
14215	183944
14216	717707
14217	308454
14218	109666
14219	681626
14220	792146
14221	741657
14222	857813
14223	848489
14224	619009
14225	212286
14226	759055
14227	345775
14228	400122
14229	510927
14230	801892
14231	507900
14232	501212
14233	377823
14234	312973
14235	147356
14236	101113
14237	368985
14238	710684
14239	718886
14240	165308
14241	233785
14242	355320
14243	781311
14244	589907
14245	649574
14246	495843
14247	398957
14248	45160
14249	764862
14250	755120
14251	716192
14252	262251
14253	47648
14254	801005
14255	310132
14256	5211
14257	799556
14258	741723
14259	994849
14260	538588
14261	288702
14262	401659
14263	150151
14264	307124
14265	963227
14266	968859
14267	925514
14268	921385
14269	509754
14270	662320
14271	827286
14272	271114
14273	151850
14274	749326
14275	977451
14276	776695
14277	580412
14278	886021
14279	294487
14280	155155
14281	60651
14282	913003
14283	775427
14284	427981
14285	903225
14286	688695
14287	898896
14288	771331
14289	342772
14290	297269
14291	796592
14292	169903
14293	277939
14294	163499
14295	749747
14296	477764
14297	120831
14298	489241
14299	481576
14300	582109
14301	368810
14302	380749
14303	648743
14304	877269
14305	571079
14306	724173
14307	991456
14308	812058
14309	286207
14310	709801
14311	829380
14312	602399
14313	594970
14314	355421
14315	915089
14316	223562
14317	63553
14318	159808
14319	787484
14320	354628
14321	96867
14322	400367
14323	438688
14324	849700
14325	536414
14326	734991
14327	12333
14328	514588
14329	979953
14330	265413
14331	608513
14332	746283
14333	848259
14334	28729
14335	89837
14336	883814
14337	764346
14338	609981
14339	442835
14340	964830
14341	119737
14342	287732
14343	375907
14344	493842
14345	502039
14346	305973
14347	413656
14348	492433
14349	882968
14350	458827
14351	125630
14352	481806
14353	205397
14354	864068
14355	13578
14356	234413
14357	88774
14358	380252
14359	113608
14360	813239
14361	448041
14362	103502
14363	830823
14364	671740
14365	741546
14366	622383
14367	578247
14368	526365
14369	840459
14370	861000
14371	338650
14372	337682
14373	583348
14374	342646
14375	391850
14376	897392
14377	472867
14378	904422
14379	402309
14380	698359
14381	262265
14382	560962
14383	537748
14384	973229
14385	420086
14386	953909
14387	318357
14388	488061
14389	254040
14390	462338
14391	699247
14392	598004
14393	414127
14394	647660
14395	493818
14396	615026
14397	39668
14398	510457
14399	348
14400	536320
14401	274714
14402	722915
14403	404327
14404	175595
14405	237307
14406	150041
14407	615428
14408	595289
14409	727706
14410	977886
14411	845387
14412	717216
14413	364726
14414	242209
14415	497942
14416	289554
14417	301864
14418	439124
14419	692313
14420	376796
14421	394596
14422	278241
14423	517717
14424	391316
14425	492613
14426	126506
14427	134186
14428	402536
14429	688712
14430	979500
14431	92351
14432	833982
14433	584458
14434	654579
14435	219504
14436	700834
14437	615083
14438	162988
14439	987782
14440	663401
14441	838154
14442	103896
14443	459997
14444	89358
14445	525107
14446	845037
14447	445736
14448	119121
14449	260643
14450	525968
14451	46433
14452	999112
14453	500129
14454	688587
14455	835242
14456	457245
14457	364951
14458	134464
14459	64213
14460	834245
14461	178743
14462	276753
14463	925297
14464	191469
14465	368499
14466	589297
14467	711842
14468	183588
14469	285882
14470	42246
14471	958098
14472	109670
14473	312028
14474	944096
14475	528433
14476	436447
14477	285826
14478	953974
14479	893300
14480	77716
14481	102151
14482	776856
14483	64500
14484	559439
14485	392334
14486	469255
14487	310056
14488	787219
14489	329471
14490	533726
14491	531721
14492	795154
14493	859942
14494	564829
14495	965608
14496	228570
14497	958512
14498	950678
14499	325128
14500	413031
14501	162124
14502	292685
14503	437945
14504	329590
14505	826768
14506	323013
14507	428360
14508	723985
14509	642908
14510	616438
14511	480963
14512	128714
14513	188154
14514	36390
14515	153534
14516	504523
14517	728401
14518	731442
14519	54739
14520	659326
14521	702393
14522	459898
14523	898063
14524	694864
14525	917158
14526	445421
14527	548029
14528	194982
14529	659237
14530	320707
14531	34038
14532	509367
14533	640862
14534	915116
14535	672981
14536	426529
14537	270158
14538	263602
14539	14938
14540	80288
14541	227927
14542	481281
14543	996981
14544	143255
14545	529742
14546	448180
14547	445526
14548	456845
14549	378346
14550	608093
14551	365842
14552	593192
14553	422111
14554	242468
14555	980635
14556	623146
14557	571405
14558	937732
14559	108710
14560	710252
14561	897682
14562	592217
14563	74370
14564	432666
14565	771111
14566	534422
14567	261311
14568	421982
14569	227399
14570	728497
14571	183411
14572	562139
14573	111379
14574	348598
14575	971867
14576	203757
14577	469743
14578	247263
14579	131936
14580	380818
14581	389491
14582	627731
14583	101480
14584	60644
14585	947892
14586	667786
14587	964646
14588	242102
14589	616808
14590	139499
14591	831020
14592	237197
14593	694634
14594	74238
14595	30271
14596	363071
14597	945837
14598	154562
14599	384106
14600	64111
14601	795204
14602	292200
14603	563025
14604	218639
14605	457967
14606	597074
14607	113971
14608	275745
14609	667883
14610	487179
14611	198170
14612	136405
14613	839509
14614	578721
14615	524208
14616	146286
14617	892908
14618	654602
14619	522255
14620	839822
14621	660309
14622	942686
14623	93513
14624	308943
14625	817706
14626	422669
14627	955144
14628	290730
14629	376498
14630	627317
14631	785237
14632	927702
14633	957314
14634	178928
14635	164781
14636	997808
14637	910740
14638	232845
14639	848513
14640	385088
14641	556391
14642	964209
14643	596563
14644	826089
14645	994517
14646	82366
14647	946785
14648	175565
14649	876937
14650	691603
14651	258436
14652	595076
14653	13663
14654	55351
14655	248330
14656	844982
14657	94595
14658	284597
14659	157685
14660	316202
14661	15548
14662	248526
14663	915376
14664	146134
14665	464939
14666	827590
14667	875624
14668	73652
14669	4956
14670	329004
14671	410197
14672	184005
14673	364565
14674	582706
14675	177519
14676	580977
14677	241895
14678	497049
14679	658916
14680	33396
14681	765748
14682	487555
14683	499801
14684	198309
14685	891051
14686	117078
14687	629062
14688	320214
14689	970911
14690	683908
14691	951216
14692	442136
14693	815108
14694	47131
14695	673310
14696	669362
14697	52814
14698	896494
14699	526648
14700	2800
14701	251779
14702	140402
14703	701896
14704	733493
14705	853573
14706	991933
14707	842043
14708	312835
14709	324107
14710	820637
14711	484499
14712	335897
14713	472199
14714	71011
14715	451167
14716	726246
14717	174972
14718	979551
14719	220560
14720	61022
14721	120157
14722	172117
14723	519980
14724	31477
14725	352518
14726	446335
14727	811127
14728	119413
14729	100893
14730	28576
14731	116515
14732	750788
14733	650512
14734	862822
14735	921936
14736	875926
14737	539861
14738	52472
14739	819694
14740	845401
14741	763111
14742	864644
14743	942408
14744	282728
14745	406827
14746	743717
14747	372484
14748	314918
14749	808024
14750	972885
14751	488410
14752	351331
14753	777987
14754	90683
14755	356125
14756	512649
14757	736022
14758	885787
14759	759980
14760	855913
14761	157754
14762	557635
14763	779911
14764	779665
14765	536422
14766	178533
14767	217222
14768	12689
14769	517014
14770	30559
14771	969302
14772	498537
14773	911816
14774	901112
14775	761760
14776	841586
14777	819031
14778	230310
14779	342284
14780	451108
14781	836189
14782	676951
14783	399256
14784	591836
14785	754672
14786	953127
14787	618997
14788	286441
14789	421419
14790	276610
14791	982040
14792	635524
14793	978468
14794	760035
14795	129833
14796	130901
14797	24322
14798	231060
14799	490242
14800	701723
14801	844415
14802	332452
14803	874716
14804	507378
14805	867188
14806	842152
14807	641712
14808	192829
14809	933755
14810	814282
14811	590031
14812	640278
14813	968834
14814	833764
14815	13064
14816	338884
14817	737881
14818	310
14819	475984
14820	630702
14821	759602
14822	694139
14823	437310
14824	772107
14825	860038
14826	227216
14827	264455
14828	815495
14829	191535
14830	121293
14831	331820
14832	326652
14833	895922
14834	973425
14835	162400
14836	730927
14837	186134
14838	188310
14839	621907
14840	443690
14841	371345
14842	687657
14843	741048
14844	552025
14845	177804
14846	203131
14847	331348
14848	249340
14849	874263
14850	104339
14851	936469
14852	964270
14853	943989
14854	261124
14855	836268
14856	407702
14857	248609
14858	476574
14859	266787
14860	226356
14861	838235
14862	370858
14863	816879
14864	787412
14865	630939
14866	568628
14867	871083
14868	634748
14869	605615
14870	877911
14871	92685
14872	247720
14873	29560
14874	72858
14875	861493
14876	662607
14877	810190
14878	980658
14879	885663
14880	962199
14881	609749
14882	96073
14883	261309
14884	382547
14885	322133
14886	665231
14887	127217
14888	920363
14889	491541
14890	239465
14891	260975
14892	405394
14893	626081
14894	137536
14895	928679
14896	444739
14897	124524
14898	96070
14899	743835
14900	975362
14901	41640
14902	829177
14903	455350
14904	107737
14905	432562
14906	849713
14907	26472
14908	256624
14909	366844
14910	361166
14911	281366
14912	435515
14913	382577
14914	603280
14915	401706
14916	936556
14917	962143
14918	738431
14919	693872
14920	953083
14921	27592
14922	944223
14923	483123
14924	347176
14925	76746
14926	783805
14927	979467
14928	930919
14929	540708
14930	589058
14931	645441
14932	986387
14933	496643
14934	658434
14935	176054
14936	845038
14937	392012
14938	107760
14939	982297
14940	554657
14941	573516
14942	447818
14943	790316
14944	165123
14945	184905
14946	831708
14947	469956
14948	232502
14949	973957
14950	967157
14951	139637
14952	485898
14953	331421
14954	916312
14955	510387
14956	453843
14957	789155
14958	690039
14959	558562
14960	715147
14961	674825
14962	222812
14963	93621
14964	214938
14965	288129
14966	360769
14967	332956
14968	986250
14969	932292
14970	565695
14971	721960
14972	600463
14973	440843
14974	694682
14975	753767
14976	523698
14977	89323
14978	809009
14979	860739
14980	18461
14981	934859
14982	718880
14983	460946
